Please note that (-9999) indicates a null value
Temperature (soilTemp) [degC]

DateTime,LEOMINI_1_0_1_5TM,LEOMINI_1_0_2_5TM,LEOMINI_1_0_3_5TM,LEOMINI_1_0_4_5TM,LEOMINI_1_0_5_5TM,LEOMINI_2_0_1_5TM,LEOMINI_2_0_2_5TM,LEOMINI_2_0_3_5TM,LEOMINI_2_0_4_5TM,LEOMINI_2_0_5_5TM,LEOMINI_0_0_1_5TM,LEOMINI_0_0_2_5TM,LEOMINI_0_0_3_5TM,LEOMINI_0_0_4_5TM,LEOMINI_0_0_5_5TM
2018/06/15 10:40,25.1,-9999,25.1,25.6,26.2,24,25.2,25.7,25.7,26,-9999,-9999,24.6,25.4,25.7,
2018/06/15 10:41,25.1,-9999,25.1,25.6,26.2,24,25.2,25.6,25.7,26,-9999,-9999,24.6,25.4,25.7,
2018/06/15 10:42,25.1,-9999,25.1,25.6,26.2,24,25.2,25.6,25.7,26,-9999,-9999,24.6,25.4,25.7,
2018/06/15 10:43,25.1,-9999,25.1,25.6,26.2,24,25.1,25.6,25.7,26,-9999,-9999,24.6,25.4,25.6,
2018/06/15 10:44,25.1,-9999,25.1,25.6,26.2,24,25.1,25.6,25.7,26,-9999,-9999,24.6,25.4,25.7,
2018/06/15 10:45,25.1,-9999,25.1,25.6,26.2,24,25.2,25.6,25.7,26,-9999,-9999,24.6,25.4,25.7,
2018/06/15 10:46,25.1,-9999,25.1,25.6,26.2,24,25.2,25.6,25.7,26,-9999,-9999,24.6,25.4,25.7,
2018/06/15 10:47,25.1,-9999,25.1,25.6,26.2,24,25.1,25.6,25.7,25.9,-9999,-9999,24.6,25.4,25.6,
2018/06/15 10:48,25.1,-9999,25.1,25.6,26.2,24,25.2,25.6,25.7,26,-9999,-9999,24.6,25.4,25.6,
2018/06/15 10:49,25.1,-9999,25.1,25.6,26.2,24,25.2,25.6,25.7,25.9,-9999,-9999,24.6,25.3,25.6,
2018/06/15 10:50,25.1,-9999,25.1,25.6,26.2,24,25.1,25.6,25.7,25.9,-9999,-9999,24.6,25.3,25.6,
2018/06/15 10:51,25.1,-9999,25.1,25.6,26.2,24,25.1,25.6,25.7,25.9,-9999,-9999,24.5,25.3,25.6,
2018/06/15 10:52,25.1,-9999,25.1,25.6,26.2,24,25.2,25.6,25.7,25.9,-9999,-9999,24.5,25.3,25.6,
2018/06/15 10:53,25.1,-9999,25.1,25.6,26.2,24,25.1,25.6,25.7,25.9,-9999,-9999,24.5,25.3,25.6,
2018/06/15 10:54,25.1,-9999,25.1,25.6,26.2,24,25.1,25.6,25.7,25.9,-9999,-9999,24.5,25.3,25.6,
2018/06/15 10:55,25.1,-9999,25.1,25.6,26.2,24,25.1,25.6,25.7,25.9,-9999,-9999,24.5,25.4,25.6,
2018/06/15 10:56,25.1,-9999,25.1,25.6,26.2,24,25.1,25.6,25.7,25.9,-9999,-9999,24.5,25.4,25.6,
2018/06/15 10:57,25.1,-9999,25.1,25.6,26.2,24,25.1,25.6,25.7,25.9,-9999,-9999,24.5,25.3,25.6,
2018/06/15 10:58,25.1,-9999,25.1,25.6,26.1,24,25.2,25.6,25.7,25.9,-9999,-9999,24.5,25.3,25.6,
2018/06/15 10:59,25.1,-9999,25.1,25.6,26.1,24,25.1,25.6,25.7,25.9,-9999,-9999,24.5,25.3,25.6,
2018/06/15 11:00,25.1,-9999,25.1,25.6,26.1,24,25.2,25.6,25.7,25.9,-9999,-9999,24.5,25.3,25.6,
2018/06/15 11:01,25.1,-9999,25.1,25.6,26.1,24,25.1,25.6,25.7,25.9,-9999,-9999,24.5,25.3,25.6,
2018/06/15 11:02,25.1,-9999,25.1,25.6,26.1,24,25.1,25.6,25.7,25.9,-9999,-9999,24.5,25.3,25.6,
2018/06/15 11:03,25.1,-9999,25.1,25.6,26.1,24,25.2,25.6,25.7,25.9,-9999,-9999,24.5,25.3,25.6,
2018/06/15 11:04,25.1,-9999,25.1,25.6,26.1,24,25.1,25.6,25.7,25.9,-9999,-9999,24.5,25.3,25.6,
2018/06/15 11:05,25.1,-9999,25.1,25.6,26.1,24,25.1,25.6,25.7,25.9,-9999,-9999,24.5,25.3,25.6,
2018/06/15 11:06,25.1,-9999,25.1,25.6,26.1,24,25.1,25.6,25.7,25.9,-9999,-9999,24.5,25.3,25.6,
2018/06/15 11:07,25.1,-9999,25.1,25.6,26.1,24,25.1,25.6,25.7,25.9,-9999,-9999,24.5,25.3,25.6,
2018/06/15 11:08,25.1,-9999,25.1,25.6,26.1,24,25.1,25.6,25.7,25.9,-9999,-9999,24.5,25.3,25.6,
2018/06/15 11:09,25.1,-9999,25.1,25.6,26.1,24,25.1,25.6,25.7,25.9,-9999,-9999,24.5,25.3,25.6,
2018/06/15 11:10,25.1,-9999,25.1,25.6,26.1,24,25.1,25.6,25.7,25.9,-9999,-9999,24.5,25.3,25.6,
2018/06/15 11:11,25.1,-9999,25.1,25.6,26.1,24,25.1,25.6,25.7,25.9,-9999,-9999,24.5,25.3,25.6,
2018/06/15 11:12,25.1,-9999,25.1,25.6,26.1,24,25.1,25.6,25.7,25.9,-9999,-9999,24.5,25.3,25.6,
2018/06/15 11:13,25.1,-9999,25.1,25.6,26.1,24,25.1,25.6,25.7,25.9,-9999,-9999,24.5,25.3,25.6,
2018/06/15 11:14,25.1,-9999,25.1,25.6,26.1,24.1,25.1,25.6,25.7,25.9,-9999,-9999,24.5,25.3,25.6,
2018/06/15 11:15,25.1,-9999,25.1,25.6,26.1,24.1,25.1,25.6,25.7,25.9,-9999,-9999,24.5,25.3,25.6,
2018/06/15 11:16,25.1,-9999,25.1,25.6,26.1,24.1,25.1,25.6,25.7,25.9,-9999,-9999,24.5,25.3,25.6,
2018/06/15 11:17,25.1,-9999,25.1,25.6,26.1,24.1,25.1,25.6,25.7,25.9,-9999,-9999,24.5,25.3,25.6,
2018/06/15 11:18,25.1,-9999,25.1,25.6,26.1,24.1,25.1,25.6,25.6,25.9,-9999,-9999,24.5,25.3,25.6,
2018/06/15 11:19,25.1,-9999,25.1,25.6,26.1,24.1,25.1,25.6,25.6,25.9,-9999,-9999,24.5,25.3,25.6,
2018/06/15 11:20,25.1,-9999,25.1,25.6,26.1,24.1,25.1,25.6,25.7,25.9,-9999,-9999,24.5,25.3,25.5,
2018/06/15 11:21,25.1,-9999,25.1,25.6,26.1,24.1,25.1,25.6,25.7,25.9,-9999,-9999,24.5,25.3,25.5,
2018/06/15 11:22,25.1,-9999,25.1,25.6,26.1,24.1,25.1,25.6,25.7,25.9,-9999,-9999,24.5,25.3,25.6,
2018/06/15 11:23,25.1,-9999,25.1,25.6,26.1,24.1,25.1,25.6,25.7,25.9,-9999,-9999,24.5,25.3,25.5,
2018/06/15 11:24,25.1,-9999,25.1,25.6,26.1,24.1,25.1,25.6,25.7,25.9,-9999,-9999,24.5,25.3,25.5,
2018/06/15 11:25,25.1,-9999,25.1,25.6,26.1,24.1,25.1,25.6,25.7,25.9,-9999,-9999,24.5,25.3,25.5,
2018/06/15 11:26,25.1,-9999,25.1,25.6,26.1,24.1,25.1,25.6,25.7,25.9,-9999,-9999,24.5,25.3,25.5,
2018/06/15 11:27,25.2,-9999,25.1,25.6,26.1,24.1,25.1,25.6,25.7,25.9,-9999,-9999,24.5,25.3,25.5,
2018/06/15 11:28,25.1,-9999,25.1,25.6,26.1,24.1,25.1,25.6,25.7,25.9,-9999,-9999,24.5,25.3,25.5,
2018/06/15 11:29,25.2,-9999,25.1,25.6,26.1,24.1,25.1,25.6,25.7,25.9,-9999,-9999,24.5,25.3,25.5,
2018/06/15 11:30,25.2,-9999,25.1,25.6,26.1,24.1,25.1,25.6,25.6,25.9,-9999,-9999,24.5,25.3,25.5,
2018/06/15 11:31,25.2,-9999,25.1,25.6,26.1,24.1,25.1,25.6,25.7,25.9,-9999,-9999,24.5,25.3,25.5,
2018/06/15 11:32,25.2,-9999,25.1,25.6,26.1,24.1,25.1,25.6,25.7,25.9,-9999,-9999,24.5,25.3,25.5,
2018/06/15 11:33,25.1,-9999,25.1,25.6,26.1,24.1,25.1,25.6,25.7,25.9,-9999,-9999,24.5,25.3,25.5,
2018/06/15 11:34,25.2,-9999,25.1,25.6,26.1,24.1,25.1,25.6,25.6,25.9,-9999,-9999,24.5,25.3,25.5,
2018/06/15 11:35,25.1,-9999,25.1,25.6,26.1,24.1,25.1,25.6,25.7,25.9,-9999,-9999,24.5,25.3,25.5,
2018/06/15 11:36,25.1,-9999,25.1,25.6,26.1,24.1,25.1,25.6,25.7,25.8,-9999,-9999,24.5,25.3,25.5,
2018/06/15 11:37,25.2,-9999,25.1,25.6,26.1,24.1,25.1,25.6,25.7,25.9,-9999,-9999,24.5,25.3,25.5,
2018/06/15 11:38,25.2,-9999,25.1,25.6,26.1,24.1,25.1,25.6,25.6,25.8,-9999,-9999,24.5,25.3,25.5,
2018/06/15 11:39,25.1,-9999,25.1,25.6,26.1,24.1,25.1,25.6,25.7,25.9,-9999,-9999,24.5,25.3,25.5,
2018/06/15 11:40,25.1,-9999,25.1,25.6,26.1,24.1,25.1,25.6,25.6,25.9,-9999,-9999,24.5,25.3,25.5,
2018/06/15 11:41,25.1,-9999,25.1,25.6,26.1,24.1,25.1,25.6,25.7,25.8,-9999,-9999,24.5,25.3,25.5,
2018/06/15 11:42,25.2,-9999,25.1,25.6,26.1,24.1,25.1,25.6,25.6,25.8,-9999,-9999,24.5,25.3,25.5,
2018/06/15 11:43,25.2,-9999,25.1,25.6,26,24.1,25.1,25.6,25.6,25.8,-9999,-9999,24.5,25.2,25.5,
2018/06/15 11:44,25.2,-9999,25.1,25.6,26,24.1,25.1,25.6,25.6,25.8,-9999,-9999,24.5,25.2,25.5,
2018/06/15 11:45,25.1,-9999,25.1,25.6,26,24.1,25.1,25.6,25.6,25.8,-9999,-9999,24.5,25.3,25.5,
2018/06/15 11:46,25.2,-9999,25.1,25.6,26,24.1,25.1,25.6,25.6,25.9,-9999,-9999,24.5,25.2,25.5,
2018/06/15 11:47,25.2,-9999,25.1,25.6,26,24.1,25.1,25.6,25.6,25.8,-9999,-9999,24.5,25.2,25.5,
2018/06/15 11:48,25.2,-9999,25.1,25.6,26,24.1,25.1,25.6,25.7,25.9,-9999,-9999,24.5,25.3,25.5,
2018/06/15 11:49,25.1,-9999,25.1,25.6,26,24.1,25.1,25.6,25.7,25.8,-9999,-9999,24.5,25.3,25.5,
2018/06/15 11:50,25.1,-9999,25.1,25.6,26,24.1,25.1,25.6,25.7,25.8,-9999,-9999,24.5,25.3,25.5,
2018/06/15 11:51,25.2,-9999,25.1,25.6,26,24.1,25.1,25.6,25.6,25.8,-9999,-9999,24.5,25.3,25.5,
2018/06/15 11:52,25.2,-9999,25.1,25.6,26,24.1,25.1,25.6,25.6,25.8,-9999,-9999,24.5,25.3,25.5,
2018/06/15 11:53,25.2,-9999,25.1,25.6,26,24.1,25.1,25.6,25.6,25.8,-9999,-9999,24.5,25.3,25.5,
2018/06/15 11:54,25.2,-9999,25.1,25.6,26,24.1,25.1,25.6,25.6,25.8,-9999,-9999,24.5,25.3,25.5,
2018/06/15 11:55,25.2,-9999,25.1,25.6,26,24.1,25.1,25.6,25.6,25.8,-9999,-9999,24.5,25.3,25.5,
2018/06/15 11:56,25.2,-9999,25.1,25.6,26,24.1,25.1,25.6,25.6,25.8,-9999,-9999,24.5,25.3,25.5,
2018/06/15 11:57,25.2,-9999,25.1,25.6,26,24.1,25.1,25.6,25.7,25.8,-9999,-9999,24.5,25.2,25.5,
2018/06/15 11:58,25.1,-9999,25.1,25.6,26,24.1,25.1,25.6,25.6,25.8,-9999,-9999,24.5,25.3,25.5,
